in.store,age,items,amount,region
0,39,7,58.67,2
1,40,3,1966.9,4
1,38,3,192.55,1
1,35,2,514.45,3
1,52,7,263.03,3
0,29,4,2207.1,4
1,67,3,537.46,1
1,34,2,882.51,4
0,28,4,1476.1,3
0,51,4,235.3,2
0,31,4,2436.1,4
1,41,5,1127.9,4
0,41,4,2543,4
1,42,7,365.34,3
0,22,6,2569.9,4
0,35,5,222.8,2
0,34,8,407.88,2
0,25,8,2361.5,4
0,81,8,100.83,2
0,66,3,427.11,1
1,32,4,233.67,1
0,64,3,158.14,2
0,20,4,2934.6,3
0,52,6,544.38,4
0,40,7,2440.1,4
1,21,7,1917.3,4
0,41,6,1446.5,4
1,46,2,773.55,1
0,70,1,375.24,2
0,39,6,314.34,2
0,76,8,153.44,2
0,39,1,1325.6,4
1,31,2,675.84,1
1,67,2,258.22,3
0,58,7,130.28,2
0,54,1,1079.6,4
0,38,2,1676.5,1
1,51,1,1173.3,1
1,50,5,1246.5,1
1,48,1,1443.2,4
0,25,6,54.65,1
1,45,7,718.05,1
0,53,5,188.23,2
0,81,6,430.85,2
0,37,3,2961,3
1,47,8,520.11,1
0,28,5,2383.2,4
1,47,7,977.43,4
1,21,1,222.33,1
0,35,5,1586.2,4
0,36,7,2761.4,4
0,31,3,1552.4,3
1,40,3,1977.3,4
0,64,2,173.59,1
1,68,4,447.84,3
0,38,3,438.12,2
0,55,1,1460.1,4
0,63,5,190.77,2
1,55,4,104.62,1
0,61,6,1885.5,4
1,67,3,776.5,1
1,52,5,631.78,1
1,58,6,740.72,3
1,47,1,166.6,3
1,40,5,991.48,4
1,50,7,660.91,3
0,67,3,270.64,2
0,31,3,1013.2,3
1,48,6,50.29,1
0,35,5,1590.9,4
1,42,3,693.88,3
0,64,5,59.57,1
0,29,6,2014.6,4
1,57,5,999.81,3
1,24,7,939.5,4
0,39,1,319.63,2
0,63,5,465.46,2
1,46,3,782.17,3
0,51,6,74.3,2
1,54,5,860.54,1
0,42,4,137.76,2
1,46,8,765.34,1
0,62,1,435.76,4
0,34,5,460.84,2
0,67,7,219.57,2
0,34,3,1395.8,4
0,69,3,83.66,2
0,85,7,253.77,2
1,70,5,123.69,3
1,53,1,261.02,1
0,57,7,366.51,2
1,74,6,568.07,1
0,71,4,251.66,2
0,62,4,2790,4
0,83,7,113.07,2
0,26,8,2591.9,4
0,34,1,403.25,1
1,43,8,95.4,1
0,35,6,2969.8,4
1,53,6,531.93,3
1,37,3,685.76,3
0,31,2,1080.2,3
0,42,1,384.57,2
1,73,2,377.59,3
0,54,1,2575.7,3
0,78,3,260.48,2
0,20,6,1237.8,1
1,46,3,1225,4
1,26,7,588.26,4
0,35,2,47.29,2
1,26,5,852.81,3
1,23,5,1566,4
1,36,6,984.96,4
1,36,8,852.84,1
0,32,1,1028.2,4
1,44,8,1613,4
0,29,7,838.37,3
0,68,5,387.4,2
0,62,1,187.88,2
0,72,6,723.16,1
1,65,5,326.28,1
1,55,8,105.48,1
0,46,6,62.41,2
0,52,5,96.7,2
0,54,2,929.88,3
0,59,5,220.59,2
0,20,4,2496.1,4
1,64,6,374.03,3
1,47,3,579.18,1
1,30,7,1893.8,4
1,44,7,325.91,3
0,38,4,303.95,2
0,32,5,199.3,2
1,60,3,135.28,3
1,29,8,971.9,3
0,72,6,167.16,2
0,40,2,135.57,4
1,52,2,284.56,3
1,34,2,937.04,3
0,57,5,2368.5,4
1,37,5,713.35,3
0,67,3,157.41,2
1,48,4,815.28,1
0,59,6,285.37,2
1,22,8,1913.4,4
0,22,2,1525.2,3
1,25,3,1602.9,1
0,71,2,364.15,2
1,26,1,477.95,4
0,74,7,308.3,2
0,51,5,391.63,2
0,65,4,187.57,2
0,34,2,1064.2,4
0,36,2,177,2
1,51,4,562.07,1
0,47,4,394.57,2
0,41,4,2421.9,3
0,77,5,79.94,2
1,50,4,60.65,3
1,66,4,748.9,3
1,48,5,900.4,1
1,31,2,1470.8,1
1,45,2,565.85,1
1,45,4,784.51,1
0,78,8,137.17,2
1,20,3,483.11,4
1,64,3,279.21,1
1,39,6,514.57,1
0,63,3,2770.7,3
0,25,2,2674.3,4
0,67,5,25.78,2
1,74,3,715.08,1
0,75,8,254.63,2
1,53,3,842.95,1
1,59,5,53.7,3
0,63,6,238.45,2
1,44,7,1960.8,4
1,55,2,885.44,1
0,53,7,432.38,2
0,33,6,70.31,1
1,69,4,152.39,3
0,52,6,933.1,1
1,20,7,394.12,1
0,47,3,249.07,2
0,73,3,132.63,2
0,40,8,2082,4
1,31,4,755.84,3
1,42,6,560.01,1
0,51,4,104.14,2
1,29,6,189.74,3
1,36,3,786.61,3
0,61,4,252.41,1
0,61,3,633.88,1
0,35,7,317.89,2
1,28,5,962.21,4
1,23,5,246.12,1
0,51,5,1324.5,4
1,36,1,929.72,3
1,37,5,151.15,3
1,29,5,699.32,4
0,45,2,547.02,4
1,31,5,703.03,3
1,40,5,58.17,4
1,25,6,1932.9,4
0,57,6,404.67,2
1,55,2,352.05,3
1,58,3,592.1,3
0,82,4,108.42,2
1,30,7,186.31,1
1,33,2,438.05,1
0,54,5,113.02,2
0,39,6,2186.2,3
0,51,3,534.32,3
1,72,5,895.55,3
0,80,7,291.63,2
0,30,2,444.97,2
0,29,6,127,2
1,54,4,254.71,3
1,34,4,161.3,4
1,35,5,363.7,3
1,38,1,531.83,3
1,33,6,1210.8,4
1,55,3,619.5,3
1,21,2,896.91,4
1,40,4,825.41,4
0,49,7,922.51,3
0,78,3,208.12,2
1,32,8,181.02,1
0,20,6,1743.9,4
0,62,3,270.52,4
1,38,7,1026.4,4
1,46,3,429.17,4
0,43,5,1463.5,4
0,76,1,468.37,2
1,34,4,738.4,3
0,38,4,731.92,3
1,38,3,186.77,3
1,51,4,1430.6,1
1,53,3,595.93,4
0,26,5,1261.4,4
0,53,4,184.53,2
1,55,5,892.38,1
1,53,8,240.85,3
1,48,3,219.16,3
0,53,8,246.14,4
1,39,1,121.95,3
0,33,3,67.97,2
0,43,2,1131.2,1
1,49,8,642.67,1
1,43,1,257.18,4
0,55,3,885.53,3
1,49,4,1360.5,4
1,56,6,366.89,3
1,36,4,1433.1,4
0,69,1,237.79,2
0,76,6,271.22,2
1,28,5,823.89,3
0,28,1,1036.6,3
0,31,2,1785.5,4
1,65,4,295.79,3
0,64,5,307.58,2
0,33,4,2867.8,3
1,64,3,983.24,3
0,73,6,464.26,2
1,58,6,914.42,3
0,61,2,2932,4
0,26,2,132.05,1
0,35,1,529.46,4
1,53,3,924,1
1,54,1,270.65,1
1,36,5,1708.8,4
0,23,1,1302.2,1
0,30,8,2519.7,4
0,21,3,1593.8,4
0,31,7,860.6,4
1,55,5,314.71,3
1,54,5,1181.1,1
1,42,5,433.73,4
0,79,5,479.9,2
0,29,5,359.47,2
0,41,6,1036.1,4
1,35,3,992.82,4
0,55,5,942.67,4
0,28,5,2427.7,4
1,35,7,931.45,3
0,27,4,775.58,3
1,22,7,1275.4,4
0,58,1,1378.7,3
1,40,6,1369.8,4
1,37,3,108.56,4
0,45,2,484.42,2
1,37,4,838.09,3
0,40,6,2273.4,4
0,35,6,2366.1,4
0,32,6,271.69,2
1,56,7,378.09,3
1,39,4,168.78,1
1,53,6,321.39,4
1,29,2,463.29,3
0,37,8,2369.1,3
0,78,3,453.34,2
1,45,5,770.92,4
1,33,5,1631.5,4
0,82,2,367.81,2
1,29,5,1244,4
1,38,2,1714,4
1,44,2,255.24,4
1,40,6,1275.9,4
1,28,5,1259.1,1
1,39,3,1664.2,4
0,80,8,259.29,2
1,26,1,1751.7,1
1,29,7,516.23,1
0,56,2,2971.6,4
0,85,6,353.83,2
1,47,2,597.34,1
0,25,4,2868.5,3
0,62,7,739.25,1
0,71,6,143.52,2
0,36,3,1552.6,1
0,65,7,8.63,2
0,49,2,12.47,2
1,35,2,926.74,3
1,41,5,844.05,3
0,59,3,124.47,2
0,76,3,197.72,2
0,55,3,2622.3,4
0,19,6,69.6,1
1,42,3,1437.5,4
0,26,5,645.32,4
1,33,4,853.52,4
0,34,5,1657.4,4
1,31,1,1779.8,4
1,59,4,856.45,1
1,49,6,1085,4
1,47,3,667.23,1
0,66,8,497.92,2
0,33,4,666.31,4
1,58,1,425.52,3
1,48,6,313.1,3
1,52,4,887.96,1
0,55,7,119.04,4
0,67,3,287.32,2
0,58,6,2774.6,4
0,35,8,72.04,2
1,22,3,808.5,1
0,84,4,423.96,2
0,61,4,291.11,3
1,37,1,672.9,3
1,69,4,82.08,1
0,56,1,490.89,2
0,45,2,112.62,2
0,83,8,374.39,2
0,31,5,270.94,1
1,41,2,1175.3,1
1,29,4,470.69,4
0,38,3,597.87,4
0,67,4,480.9,2
1,41,7,736.93,3
0,79,3,73.95,2
1,55,2,823.78,1
0,60,2,39.29,2
0,61,1,881.58,3
1,73,7,786.51,3
0,45,4,555.5,4
0,30,7,296.44,3
1,25,8,553.74,4
0,74,5,12.7,2
0,35,6,1251,4
0,36,5,449.04,2
0,51,4,30.66,2
1,45,3,207.44,4
1,40,7,1514.3,4
1,70,2,912.1,3
0,53,6,1073.3,4
1,42,2,656.68,4
1,27,3,159.91,1
0,53,5,456.37,4
1,37,3,645.21,3
0,49,2,938.13,3
0,53,4,582.32,3
1,38,7,1671,4
1,36,7,1479.6,4
1,27,8,74.78,1
1,40,4,283.83,3
1,66,2,166.42,3
0,41,7,480.04,2
0,58,7,496.76,2
0,23,7,1633.6,3
1,35,7,1755,1
0,46,8,655.61,1
1,50,2,170.81,3
0,37,5,885.87,3
0,72,3,383.41,2
0,44,6,199.11,2
0,80,8,322.31,2
0,49,1,1052.2,3
1,33,2,1142.8,4
1,67,5,415.85,3
1,42,7,532.12,3
0,33,6,2425.5,3
0,51,4,456.79,2
1,37,7,958.45,4
1,42,5,302.72,3
0,40,4,271.98,2
1,35,2,432.43,1
0,34,4,201.86,2
1,42,5,515.01,4
0,55,4,1716.9,4
0,37,6,2945.1,4
1,49,5,1926.1,4
0,84,7,156.04,2
1,43,6,952.64,3
1,46,5,1582.2,4
0,57,3,1132.3,4
0,38,2,2934.6,3
0,54,3,1026.3,1
0,81,4,135.58,2
1,61,3,738.25,3
1,33,2,1344.7,1
1,49,2,765.06,4
1,40,2,608.93,3
1,46,3,691.96,4
0,75,5,330.66,2
1,51,5,1235.8,1
0,80,4,103.45,2
1,71,4,680.98,3
0,23,2,317.42,4
0,19,1,1297,3
0,82,5,196.96,2
0,36,1,370.82,2
0,84,1,56.84,2
0,51,7,1587.7,1
1,33,8,276.93,3
1,62,3,546.48,3
0,47,7,102.2,2
1,39,6,198.2,1
0,50,4,310.13,2
1,59,3,728.85,3
0,55,7,1013,1
1,32,5,1266.9,1
0,64,4,262.17,2
0,29,3,449.23,2
0,47,1,246.37,2
0,76,2,368.43,2
1,42,2,496.96,4
0,49,3,321.85,2
1,28,4,1097.1,1
0,40,4,1324,4
0,26,2,2211,3
1,41,3,212.23,3
1,31,2,740.49,1
1,53,3,1346.2,4
0,21,8,1119.3,3
0,54,7,2334.6,3
0,20,7,2595,3
0,76,6,236.61,2
0,26,2,165.12,4
0,28,6,341.47,2
0,54,2,298.24,2
1,34,1,1705.3,4
0,53,5,441.4,2
0,68,3,235.55,2
0,60,3,250.46,2
1,37,6,1871.3,1
0,65,8,490.6,2
1,51,4,230.02,3
0,35,6,996.51,1
1,38,5,1331.3,4
0,22,1,1375.7,4
1,56,8,576.45,3
1,39,4,150.07,3
1,55,6,1220,4
0,21,4,2500.4,4
0,24,5,1641,4
0,55,5,29.28,2
1,39,3,203.19,3
0,42,6,137.4,2
0,67,4,431.26,2
1,20,6,1822.6,1
1,49,2,1872.4,4
0,76,1,32.89,2
1,50,6,805.8,4
1,39,4,848.73,1
0,59,4,398.81,4
1,35,6,583.28,3
0,48,6,1908.5,3
0,63,6,460.62,2
0,33,6,407.75,2
0,40,8,576.57,4
1,54,2,1905.4,4
1,28,3,1679.5,4
1,41,7,204.46,3
0,76,8,355.96,2
0,47,4,2895.9,3
1,28,5,967.47,4
0,27,3,2995.1,4
1,20,8,727.9,4
1,64,7,454.75,1
1,32,8,759.81,1
0,62,5,208.74,2
1,63,7,160.48,1
0,60,8,142.96,2
0,32,4,306.2,2
0,30,4,876.63,1
0,71,5,307.08,2
1,64,2,308.73,3
1,55,2,657.86,3
0,56,1,268.88,2
0,82,2,359.81,2
0,59,3,2578.2,3
1,31,3,389.2,3
0,29,6,2713.5,4
0,60,7,1728.7,3
0,53,7,262.49,2
0,20,2,562.95,1
0,42,2,1415.9,3
1,70,5,203.04,3
1,39,6,266.42,3
0,52,4,209.33,4
0,71,8,710.11,1
1,24,2,1768,4
1,72,7,205.86,3
0,21,6,770.26,4
0,47,6,403.78,1
1,51,3,1453.8,4
0,30,7,79.41,1
0,46,3,988.59,4
1,28,8,1314.9,1
1,71,7,888.85,1
1,36,5,1051.3,4
0,36,8,1978.7,4
0,67,7,178.41,2
0,67,2,20.18,2
0,47,7,288.53,2
0,46,8,1755.3,4
1,31,7,1989.2,4
0,40,4,2708.3,4
0,33,7,1811.9,4
1,41,6,291.39,3
1,36,4,1233.2,4
1,46,5,547.78,4
1,51,2,178.04,1
0,56,6,2430.5,4
0,85,6,40.14,2
1,39,8,570.04,1
1,27,3,405.22,1
0,75,2,276.27,2
0,29,4,126.08,2
1,29,7,903.1,4
0,39,8,42.9,2
1,56,2,542.77,3
0,52,7,171.33,2
1,50,5,417.54,4
0,31,8,2673.9,4
1,37,2,1672,4
0,44,1,2292.2,3
1,24,2,1924.1,1
1,52,5,747.3,3
1,52,4,556.95,3
0,31,3,898.9,4
1,22,2,1492,1
1,53,5,1105.7,4
0,59,1,301.9,4
0,84,2,216.75,2
1,43,6,369.26,1
0,57,5,2556.2,3
0,22,7,887.74,3
1,68,2,740.02,1
1,27,6,717.55,3
0,47,3,74.67,2
1,49,5,227.66,3
1,54,5,1413.6,4
0,40,2,718.23,4
1,29,6,749.24,3
0,61,7,13.74,2
0,85,3,7.69,2
1,65,5,229.17,3
1,43,6,110.7,3
0,84,3,492.1,2
0,36,7,315.64,2
1,63,3,941.98,1
1,42,8,484.59,1
0,24,2,195.52,1
0,43,1,247.87,1
0,52,3,687.51,1
1,36,2,1982,4
1,24,1,762.92,4
1,48,6,724.2,1
0,80,7,245.13,2
1,56,6,823.74,1
0,30,7,65.46,2
1,59,1,642.43,1
0,74,4,469.1,2
0,44,3,391.8,2
1,39,5,177.63,1
0,49,4,2828.8,3
1,73,4,972.3,3
0,63,6,138.5,2
1,26,4,453.36,3
0,65,8,321.84,2
1,27,4,793.89,4
0,66,1,86.24,2
0,83,3,465.79,2
1,31,8,1367.3,4
1,53,3,330.3,1
1,48,5,1166.9,4
1,55,6,1869.8,4
0,33,8,2835.6,3
0,60,6,1707,4
0,28,1,199.82,2
0,75,5,378.76,2
0,83,2,424.81,2
1,26,4,1892.3,4
1,50,5,910.6,1
0,38,6,396.71,2
0,81,7,267.48,2
1,56,8,173,1
0,23,4,681.73,4
0,39,7,2782,4
1,38,5,1998,4
0,40,5,302.24,2
1,52,1,1469.1,4
1,37,4,867.7,1
1,59,3,891.57,1
1,40,2,85.04,1
1,23,5,1361.8,1
1,70,6,709.27,1
0,22,4,1934.2,4
0,63,2,289.56,2
1,27,3,1689.2,1
1,47,7,290.59,3
0,55,2,285.03,3
1,54,2,993.87,3
0,22,2,913.1,3
1,40,6,1065.3,4
0,74,6,169.41,2
0,61,2,1737.4,3
0,43,4,44.21,2
0,29,3,195.98,4
1,34,5,120.01,1
0,82,4,354.28,2
1,42,7,893.31,1
1,40,5,1874,4
0,56,5,77.72,2
1,66,8,185.95,3
1,53,1,860.96,1
1,57,1,841.81,1
0,83,5,183.93,2
0,60,5,2170.7,3
0,70,7,16.87,2
1,73,8,839.63,1
1,29,4,311.05,3
0,31,2,2844.4,3
1,23,2,1906.7,4
0,42,7,584.01,4
0,35,7,1543,3
1,22,1,1875.1,4
1,40,6,241.51,3
0,42,3,234.19,2
0,58,5,1162.4,3
0,76,3,464.06,2
0,27,6,2025.7,4
0,36,5,284.08,2
0,33,1,168.35,2
0,52,2,187.13,3
1,46,7,1129.7,4
0,48,6,418.35,2
0,29,5,1289.8,4
0,47,1,2776.9,4
0,41,4,1010.9,3
1,64,6,250.66,1
0,35,7,250.26,1
1,39,6,1680.5,4
1,29,1,449.26,3
1,62,8,951.93,1
0,53,5,2425.1,4
0,34,4,156.54,2
1,26,8,455.07,1
0,35,2,2493.5,4
1,35,3,1716.7,4
0,37,6,2631.3,3
1,42,7,681.96,1
1,29,3,619.92,3
0,67,3,194.9,2
0,47,2,2368.4,3
0,47,3,408.71,4
1,42,1,82.38,4
0,45,8,937.17,3
1,22,4,687.54,1
0,34,5,734.38,3
1,50,7,1865.8,4
0,55,7,459.06,2
1,40,3,346.5,1
0,43,4,1064.4,1
0,58,3,157.36,2
0,49,7,1524.7,4
1,42,3,154.65,3
0,19,5,952.57,3
1,49,3,368.5,3
0,78,2,394.36,2
0,46,4,833.79,4
0,32,3,337.32,1
0,49,3,294.68,2
0,60,8,540.9,3
1,32,6,710.05,1
0,56,3,48.73,2
0,23,7,865.14,4
1,19,1,284.07,4
0,32,2,1552.9,4
1,53,5,554.74,4
0,32,2,1786,1
0,41,5,1098.3,4
1,49,5,458.77,1
0,78,2,77.16,2
0,43,3,2114.1,3
0,45,4,717.62,3
1,40,2,546.86,4
0,59,2,165.77,2
0,42,5,351.93,2
0,82,3,427.6,2
1,26,2,1924.1,4
1,40,3,1770.5,1
1,46,4,851.97,3
1,48,4,155.94,1
1,49,3,1350.8,1
0,52,7,2966.4,3
0,32,4,175.48,1
0,50,7,2311.9,4
1,33,7,748.69,4
1,59,5,544.51,1
0,55,7,29.86,2
1,45,3,1443.2,4
0,51,3,2925.5,4
0,80,7,188.41,2
0,65,6,392.84,2
1,30,7,1662.4,4
1,51,5,908.31,1
0,54,4,2678,4
1,26,2,1964,1
1,45,4,521.89,1
1,22,5,81.27,4
1,21,6,101.93,1
0,71,8,306.77,1
0,70,6,465.53,2
1,36,3,1914,4
1,42,4,942.62,3
1,71,2,671.46,1
1,20,5,390.98,4
0,18,8,2981.1,4
0,58,6,2500.2,3
0,56,3,1529,4
0,56,3,66.9,2
0,30,2,52.96,2
1,32,7,1981.5,4
1,52,1,566.07,4
1,51,4,1950.2,4
1,41,7,626.64,3
0,35,2,73.29,2
0,40,3,1620.6,4
1,73,5,742.33,3
0,30,7,437.59,4
1,47,7,1138.6,4
0,60,7,1688.1,3
1,32,6,349.32,3
0,31,4,143.04,4
1,32,2,962.48,4
1,50,8,455.86,1
0,37,6,2796.7,3
1,73,6,623.33,1
0,35,4,2317.8,4
1,26,6,669.35,3
0,53,6,248.17,2
1,46,4,1364.2,4
0,58,2,166.91,2
0,49,7,1482.4,1
1,28,6,1586.7,4
0,83,4,439.44,2
0,51,7,350.68,2
1,54,1,1142.6,1
1,71,2,788.43,3
0,61,2,654.07,4
1,42,2,176.5,1
0,33,3,2073.3,3
1,55,3,793.61,4
0,60,4,121.49,2
0,30,4,1982.9,4
0,42,7,356.34,3
0,43,7,430.13,2
0,73,2,307.32,2
0,30,7,2535.1,4
0,70,2,86.19,2
1,44,6,274.29,3
0,37,6,149.13,2
1,65,6,841.15,3
1,33,1,381.62,4
1,35,6,285.59,1
1,41,3,1368.7,4
0,23,7,1656.8,3
1,23,6,817.38,4
1,52,4,694.8,1
0,32,7,759.44,4
1,67,1,74.57,1
1,70,5,453.95,1
1,46,4,1841.6,4
1,48,4,342.9,4
0,28,7,2180.2,4
1,43,6,790.87,4
0,58,5,1155,3
1,64,2,368.79,3
1,32,7,764.3,1
1,25,3,1673.7,4
1,40,7,251.33,3
1,60,3,736.96,3
0,42,7,649.24,1
1,45,3,81.87,3
0,53,7,1498.1,3
1,23,5,1713,4
0,57,5,1942.1,3
0,72,6,332.78,2
0,28,6,425.4,3
0,35,6,337.14,2
0,49,4,174.34,2
1,19,3,1887.8,4
0,30,7,263.94,2
0,32,3,2149.7,4
0,63,6,396.89,2
0,55,4,120.66,2
1,36,4,851.7,3
0,65,3,383.6,2
0,43,3,348.63,2
0,81,6,110.02,2
1,55,7,283.31,3
0,58,5,159.63,2
1,54,2,782.94,1
0,48,5,1615.3,4
0,19,6,884.47,4
1,70,8,653.15,3
0,55,6,441.87,2
0,61,5,1634.2,4
0,33,3,388.15,2
1,71,5,944.7,3
0,43,8,204.64,3
1,45,5,364.49,3
1,30,6,1745.5,1
1,41,4,727.22,1
1,59,3,671.99,3
0,39,2,821.33,4
0,52,6,395.88,4
0,85,5,53.18,2
1,44,5,1333.3,1
0,78,2,151.13,2
0,29,3,904.8,4
0,41,3,1170.7,4
1,38,7,856.86,4
1,66,3,714.72,1
1,43,4,749.98,3
0,26,4,1731.3,1
1,26,2,1541.4,1
0,81,4,340.4,2
0,59,4,2330.3,4
0,64,3,7.16,2
0,52,6,2308.9,3
1,53,3,1939,4
1,68,2,592.14,1
1,28,1,248.07,3
1,36,8,685.41,1
0,22,7,1432.9,4
1,61,4,981.69,3
1,26,3,456.38,3
0,34,7,1103.9,4
1,52,7,952.9,4
1,52,2,139.34,3
0,63,5,280.58,2
0,59,2,1670.6,4
0,40,4,1612.1,3
0,48,8,57.86,2
1,27,6,1344.9,1
0,26,3,1455.9,4
0,63,7,1196.8,3
0,60,5,9.35,2
1,36,7,779.4,1
1,68,4,574.6,3
0,82,3,106.3,2
0,25,8,2422.8,4
0,70,3,471.38,2
1,65,5,739.81,1
0,61,6,1782.4,4
1,26,3,1845.6,4
0,57,6,2206.8,4
1,32,4,324.24,3
1,53,2,539.79,3
1,51,4,150.97,4
0,44,1,1226.8,4
0,61,7,201.94,2
0,19,3,1372.3,3
1,51,4,357.65,3
0,62,3,2475.3,4
0,49,2,14.73,2
0,19,5,545.53,3
0,43,7,1766.3,3
1,72,4,985.04,1
1,45,6,487.53,1
0,36,2,474.07,3
1,47,6,311.86,3
1,39,2,541.46,1
0,51,3,20.48,2
0,30,6,1470.8,4
0,29,2,1906.9,4
0,28,6,2114.1,4
0,77,4,411.75,2
0,36,5,2754.4,3
1,51,4,1137.8,4
0,30,3,302.42,1
1,42,7,301.84,1
0,59,5,1470.4,4
0,69,1,272.61,2
0,57,5,726.7,4
1,37,4,671.65,1
0,38,5,233.22,2
0,33,7,227.94,2
0,20,6,809.11,4
0,52,1,1671,3
0,37,1,373.09,3
1,58,5,506.58,1
1,50,3,282.8,3
0,50,7,443.53,2
1,21,3,610.19,4
0,29,2,259.37,2
0,48,3,1719.1,1
0,37,4,491.22,1
0,61,7,2582.1,3
0,46,2,272.23,2
1,61,8,84.13,1
0,31,7,768.03,3
1,50,7,536.42,1
0,26,8,421.4,3
0,36,4,170.01,4
0,62,8,389.93,2
0,80,7,369.57,2
0,51,4,2146.7,4
0,27,7,366.97,4
0,39,7,18.14,2
1,24,7,763.79,1
1,44,6,774.86,1
1,48,4,147.47,4
0,61,5,432.35,2
1,31,6,482.54,1
1,25,1,837.64,4
1,72,4,751.71,3
0,79,2,334.75,2
0,54,8,2560.6,3
0,72,7,157.07,2
0,36,3,2742.3,4
0,51,3,230.5,2
0,43,3,385.63,1
0,64,6,421.03,2
1,48,2,199.75,1
1,46,8,612.03,4
1,33,3,947.8,1
1,62,4,249.09,1
0,47,6,2693.2,4
0,53,2,422.02,2
0,54,8,2730.7,4
0,36,3,189.49,2
1,52,2,402.32,1
0,55,2,1211,4
1,41,3,1249.7,1
0,44,8,311.49,2
1,44,6,631.32,1
1,22,2,1777.5,4
1,23,1,526.25,1
1,70,3,827.45,3
0,41,2,60.23,2
1,51,2,713.81,1
0,58,7,1324.3,3
1,46,4,97.36,3
1,45,5,692.73,4
1,48,8,587.02,1
1,67,7,59.44,3
1,37,8,513.67,1
1,42,6,1879.3,1
1,36,5,1794.1,4
1,27,7,619.92,3
0,58,1,2673.8,4
0,32,5,1328.9,1
1,60,3,89.12,1
0,30,2,785.01,3
0,56,7,76.78,2
1,46,4,646.14,3
0,25,7,1367.8,3
0,27,1,1598.8,1
1,24,6,397.02,3
1,70,3,703.34,3
0,36,1,71.71,2
1,34,3,1885.6,4
1,23,2,975.85,1
0,48,4,763.05,4
0,51,6,315.43,2
1,33,2,566.27,4
0,25,1,2337.8,4
0,55,5,438.9,2
0,83,5,116.16,2
1,54,4,1287.8,1
1,30,4,380.72,4
1,29,4,263.13,4
0,47,7,2052.7,3
0,61,3,1688.3,4
0,47,2,370.43,2
0,44,5,1887.3,3
1,44,3,1172.4,1
0,26,2,1287.7,4
1,34,8,1451,1
0,36,4,2869.8,4
1,28,8,261.69,3
0,77,6,94.14,2
1,47,7,68.98,4
0,65,5,350.8,2
0,62,7,1750.2,4
0,39,1,1913.6,4
0,25,4,416.24,4
1,34,7,377.69,4
0,19,5,2407.5,3
1,50,5,980.84,1
0,44,3,338.92,2
0,67,6,159.48,2
0,74,2,367.22,2
0,34,7,1777,1
1,43,1,1930,1
1,68,8,589.4,3
1,69,6,858.45,1
0,72,4,22.97,2
1,41,2,1864.4,4
0,49,2,594.19,4
1,20,8,490.21,4
1,27,1,935.87,3
1,71,5,81.38,3
1,51,4,561.39,1
1,33,3,690.61,1
0,25,3,104.98,1
0,31,3,346.76,2
0,34,5,1537.8,1
0,47,7,267.23,4
1,49,4,110.1,4
0,46,5,95.36,2
1,25,4,347.06,1
0,43,8,1739.3,1
0,21,3,1142.7,3
0,50,6,493.83,2
0,25,7,1962.2,3
0,34,6,1532.6,4
1,59,3,806.73,3
1,36,4,490.57,3
0,22,4,546.13,3
0,62,2,311,2
0,60,5,236.34,2
1,28,7,720.42,4
0,22,4,1367.4,4
0,20,4,904.22,4
0,64,3,466.61,2
0,63,3,485.82,2
0,23,7,227.54,4
0,19,6,1015.1,3
0,69,4,179.21,2
1,43,6,1428.7,1
0,75,7,294.1,2
0,78,2,219.14,2
0,64,8,37.74,2
1,63,4,869.94,3
0,43,7,231.69,1
1,42,7,712.77,1
1,47,2,759.92,3
0,45,3,414.04,4
1,44,6,245.96,4
1,22,4,1517,4
1,52,1,679.89,1
0,55,4,604.57,4
0,46,2,120.14,3
0,25,2,492.15,1
0,47,2,2039.7,3
1,50,7,1379.6,1
1,20,7,1806.3,4
0,37,2,1740.3,4
1,24,2,805.59,1
1,33,6,276.87,4
0,32,6,945.78,4
1,33,4,396.29,1
1,37,6,600.07,4
0,35,1,2413.4,4
1,29,3,263.58,4
1,48,7,1157.4,4
0,54,7,111.76,2
1,30,4,1050.1,1
1,54,5,1128.4,1
0,45,7,153.68,2
1,22,7,1096.1,1
0,50,1,2122.1,3
0,36,1,894.62,1
0,45,3,342.19,2
1,34,4,929.69,3
0,34,7,916.85,3
0,54,8,1029.5,1
1,67,4,532.63,1
1,46,3,904.49,1
0,46,4,418.56,2
1,39,1,759.69,1
0,40,7,39.74,2
1,42,1,942.43,1
0,38,4,2381,4
1,35,6,868.74,1
1,20,4,522.43,4
1,39,7,319.56,4
0,36,2,1714,1
0,36,4,119.79,2
0,56,1,253.16,2
1,29,8,238.17,4
0,45,6,708.31,1
1,57,3,370.48,3
0,34,2,65.3,1
0,59,2,2118.8,4
0,36,1,114.65,2
0,60,3,2493.4,3
0,65,3,119.68,2
1,42,3,105.42,4
1,29,6,202.31,4
1,22,8,1865.5,4
0,19,6,1871.7,4
0,59,4,529.46,1
1,48,2,1060.2,1
0,41,4,230.12,1
0,30,7,1604.3,4
1,24,8,396.38,4
0,49,5,97.16,2
0,66,5,131.38,2
0,30,1,1021.2,4
0,80,7,340.2,2
1,39,2,1079.3,1
0,46,6,374.05,4
0,29,5,1287.4,4
0,45,1,478.79,2
0,67,5,433.35,2
1,54,6,616.29,4
0,54,5,177.6,4
0,62,4,492.01,2
0,62,4,335.44,2
